x0,x1,x2,x3,x4,x5,x6,x7,y
-1.1748972823070822,-1.8332100151727864,1.2048975770285248,0.45246595496543096,-0.9752702181028688,-0.08118718838207432,-1.714702156889895,0.7516318618161104,E
0.36657544949828946,1.2225866489732293,0.4499195815594351,-1.6569126448548142,1.0424264976734376,1.7254580898679992,0.38926556359485176,-0.7409088705568847,E
-1.3110923683539526,-1.3912585285615737,1.0724015581256523,0.5339566727358891,-1.9402870130685668,0.06798480371164826,-0.4566266130164809,-0.41176653235383454,C
-0.7429211668753917,1.3453507265245366,1.2992799160569406,-1.6268076999989094,3.9243201338692555,1.7815464241174142,2.3680737122652067,0.4791263442434328,B
0.6687989346644989,1.7408296976791369,-0.8651228899852779,-1.555816393477066,-0.3242228580313191,-0.22515257938702604,1.2800643165122056,-0.5657745460188695,B
2.727093569178832,0.24868239098041778,-0.27308280034813426,-1.3823038676958108,0.38849228022404003,1.6273422315983948,0.606351188651276,-1.6082701298458322,B
-0.5867206075071723,0.03969384980886459,0.4096992747303619,-2.2853967832379403,-2.56970839155031,-1.2996272737594456,1.6297266922757814,-2.347308077295705,A
2.3380780962066607,1.0238320439680186,0.34969071518293415,-0.5290507368900319,3.1600565554050952,-1.410799316576707,1.4497098576033478,-2.313558613084295,B
-0.9180942973201925,-0.02765851091987015,0.12074586210265766,-0.09003410279882629,-2.1317599660144233,-0.5197566827382344,1.3366528271132179,-0.9450936919484377,A
-0.07222831926077378,0.7126727912875668,-0.9504797267172467,-2.0217396821145943,3.708834021089876,-0.3055368635637107,0.05773255521822962,-0.6508157176296876,B
-1.7360295598024504,0.08978811941740217,0.4692526096196139,0.8669403089300551,-0.5869709276600112,0.7659263839181167,-0.8867595879038147,-2.2993035982084207,C
1.4187327381145705,3.383619946228503,0.4027706819947525,-0.5764409907117274,-0.7158374544453523,0.28307890413230313,2.055467113244112,-2.123350251084408,B
1.0090485099485504,2.3806268495367595,-0.4133414038940836,0.3116305530347212,-2.923357141896671,0.19105588439124996,0.7273410212197919,-1.9467650233054434,B
-0.7196359616742682,-1.8998021476736766,-0.7908421435968959,-0.3773271791744135,-0.8818389602073565,-1.1958368287813286,-1.1624061561995158,-0.4186515341424998,C
-1.7653501573303112,0.7681710383954092,-1.2680114376296663,3.3020233959644174,-0.5947335592511442,1.2110696226785735,0.6427089389185384,1.9015620042438184,A
-0.9446931914567549,1.1582868422663284,-1.1259105792870852,1.0317139438440275,-1.6799874746998062,-0.20313447668932508,1.2713081804376967,-0.1888979596122058,A
-0.6785048574199237,3.1764745616539365,0.3123841347853195,-1.3620723680877351,2.762288891360824,2.228821130393894,3.425392374307956,-0.0708665201522739,B
1.2476349538787295,-0.0016706054282222826,0.159809618739618,-0.453182851428229,0.31286539994649587,0.7171125010730804,0.4109409376151437,-0.9856503253706337,B
2.945888295244142,0.38082217340364655,-0.2639348533997982,-1.0058095334840806,-1.1328246166548928,-0.8312646007745845,0.6293095302015095,-1.6856957663709482,B
-1.2485474146680697,0.653864557024191,0.06748548228556374,0.9053633371328464,-2.315792054941574,0.38312831554232607,1.6605513920685278,0.9483071890910473,A
0.33777626109128345,1.0254788457094122,0.15902010044242892,-0.4553605381622222,0.8605953228769014,1.005469093863616,1.024906145301993,-0.7910773167167476,B
-0.8023968910648128,-0.8277722177422291,-1.3177976145652266,-2.4442115852405664,-1.2692388241738557,-1.1988369481269603,-0.9630237196477311,-1.4163399114218098,C
2.366229616553474,-0.8777429751439021,0.05287710606456118,-0.3711403390018524,2.66462372399892,1.6534145554212125,1.5117414646742282,-1.0407428844466151,B
1.7985057036769914,-1.0639430032787116,0.06924621862809632,-1.0378610945705462,2.7396768075308158,0.6565941055709243,0.287997415072195,-0.9132442087697925,B
4.939325383332912,-1.9098847611846148,0.8650472684060873,0.06737181653945212,2.134378892053941,0.756005582393186,0.40048351010723604,-2.8622885020683047,B
-2.2603925919218506,2.3954201498873626,-0.05828601810227576,1.167546910949259,1.5256790328252214,0.05124781330955778,2.666061573653649,-3.4537860575648685,A
-1.2358608580638084,2.996194125214771,-1.2950210604529127,3.728189196343905,0.4186299332888588,-0.10533207880094313,0.6233266966705759,0.35842828649878067,A
-0.7152749445937603,4.3305008059403125,0.4418629705181495,2.3229591278911452,1.29367076398607,-0.6116827956882496,0.9189472823858882,-2.8853676596770352,A
-0.5809499947563257,3.6589947187123513,-1.0577279032421854,3.0486842786572277,0.6329823882537291,-2.3836697671824427,2.286254003218801,-4.66249083775282,A
-1.1136812468199935,-0.8966667957053551,-0.781108333277181,0.8943102009222671,-2.4161191939941062,0.3021170011616834,2.6114801293317944,-2.3057233871471525,A
3.9642922236034983,-3.934295685520625,0.7488633868770296,0.24110855070927828,4.893385878333501,-0.8902647090839482,0.31211022027385293,-1.555897006548394,B
1.2943924227822392,1.9966671280508288,0.16705390158927946,-0.9905995688466551,-0.38478856984965715,-1.1643114841945577,1.4320158267983651,-1.350803019886556,B
2.2394733656206407,1.795895497416791,0.944821402509427,0.11284391546784822,-1.2759070389344367,0.46674589142958156,1.470160638224597,-2.193895297121182,B
-0.9654025641507344,3.1861392513410554,0.8579467997053221,0.8620699916321857,-0.17393103760060735,0.16791808498518082,0.6803199820352157,-0.3077000856661154,A
1.5789793785625545,-1.48078604971812,0.13536791196344025,-1.7095661833756082,2.2263583526207453,0.6266109253205518,-0.24466886220725947,-0.3687000122160278,B
-0.9156369316093587,3.7793170117977426,-0.6456112117614644,-0.2850684154465266,0.11595652394385847,0.8450628828276321,1.6060393182804313,-2.577241082689209,A
-0.23348097577928362,0.31728429352575815,-0.48817687666652276,-0.8552726637960877,-2.3048243836932976,-0.8837745050719482,1.5548439557121547,-3.079443108161805,A
-0.9883066562206502,2.3410320955688526,-0.6554924358869866,-0.6852711656799204,-0.0807091834935112,0.4567975087734434,1.1437271881217834,-0.39696115594437187,B
-1.233221391197756,2.982845357531179,0.3651915688407758,1.5845527988769854,1.5648060581083585,-0.30677564659226997,1.160231237240417,-3.602602428695202,A
-0.37000115686553015,1.6184836508545255,-0.2940910914840527,-1.5125473299781422,-2.0652505696688377,0.7688930331370206,1.0541685671299312,-1.3799110046429006,A
-0.8211854399832302,0.7895964277716828,-1.240925559111071,-1.0293174568698369,-1.2985705101617855,-0.8899317123873663,1.0481659751742127,-1.9301383077912102,A
-1.3648236835921752,1.0812454428826808,0.3598989123429926,0.06209414010217029,-0.908717899926478,0.7473569718033877,0.7500291256046423,0.12253266127565676,A
-0.5957931790666708,2.3510829235785575,-0.5040212095955929,-1.6933621752239707,2.6131455646047526,1.7457022749305346,2.263713150430401,-0.06017950569800201,B
-1.0824645681992633,0.9952410778548909,0.16043080568980828,1.6737370327830001,1.5541660667570416,-0.7435309938454135,-1.0153236856437176,-1.111878798368993,D
1.2366115461195395,-0.3246292371059716,-1.4611483381350352,-2.430312266756434,1.5578166125683133,1.531416425927536,1.2195713587421801,0.43260142060065965,B
-0.3152560114770272,2.16809613244157,0.8038494638940094,-1.6820831647335637,-0.9683402385579746,-1.051833317929229,0.8095255327552696,-2.866864737747477,A
-1.183599841294665,-0.6353964765232962,0.027855723100402408,-2.163679295335196,-1.8048696698494129,-0.22853319225807597,0.7213509468135444,-0.8968542739819927,A
-2.1710937065665403,3.2705397800618514,1.2556479800123075,2.568285773922762,0.9942607729932857,0.9673425801782534,2.3202989790631054,-0.8742492985718378,A
-1.0451809091342876,2.9860165861881747,-1.3870737607041044,-0.6951227319552038,0.5707022836212419,-0.20315156927550249,2.036539920325341,-0.3918377417454222,B
2.0019478418485472,-0.63330661088035,0.11947671865398589,-1.0346872338093003,3.522508787390102,0.6999147575373824,1.2260888602577942,-0.9555470656371093,B
-0.56891499011375,-0.9033770857142771,0.3212398566338427,-0.147607731879974,-3.0766683529464243,1.1009602833193528,0.7027131689193957,0.13833927949468316,A
-0.7496588300023225,-0.6631223061342226,-1.08141238372971,0.8089504284444071,-1.7112535273069454,-0.9638580174208249,0.11599112303319026,-0.38338061649688837,A
-0.6367314292282005,1.306804945092759,-1.455499555022736,2.624476536768939,0.2794419569351636,-0.9109327224675258,-0.09679456382537555,-1.945137500585583,A
2.575902032220333,-1.2270944195556015,-0.8404295348646381,-0.5366716233863245,0.9545458042377072,-0.42254080345420286,0.5076217314080942,-1.1046405672232564,B
0.18180890204846634,2.693969341184963,0.02675734957780187,0.9160711596023566,-0.7210666459044104,0.35328115724574305,1.4672857723358659,0.4775791467551014,D
1.5994716829001394,1.2103068911515356,1.0176564608620913,-0.7489444017825158,1.7036840167598832,0.5383032837193783,2.2439297086902603,-1.1051500168351291,B
0.6033827778188317,0.06279249324990255,1.6211176307270734,0.6117100507485032,-0.2407686488885601,-0.21767541072929206,0.5385956287794971,-0.9382450179669142,B
-1.8876506611757888,2.0646608082405233,0.4736312100752567,0.22814769012616765,-0.6753484487465626,-0.40022934463324467,1.106418598845392,1.6476141021514756,A
-2.0141928297000606,2.939470934489778,0.7622960071216981,5.8426728992731425,1.4028529090058153,1.7192297842735773,1.841071337923084,-0.47598842971902267,A
-1.5945986506298684,1.6254629874703346,0.34564029529208606,3.2786202001107556,0.7016196368847452,1.4007167662011042,0.6024516621071602,-0.38368158261854257,A
2.3128015189576905,-0.43559456603917557,0.9023239496633959,-2.4336495147462296,0.11542639783159536,-0.4677644313711601,-1.276723701745611,-1.366488214219576,B
-0.6161785208260879,-0.6213980838879867,0.5840557267291794,-1.1322951448199783,-1.7764731980300081,-1.2649250510606609,0.23213018799877405,-1.2034064159230202,C
-0.6149979100337484,2.751058152843296,1.172586015741668,-0.696365967461414,-0.9187206023958203,-1.1612521028105787,2.3097377791709492,-0.08837268249455599,B
-1.1954414937062514,2.1831068823874213,1.7045368172838045,3.9896179591812793,0.6425408619392887,-1.6951127333764875,-0.021730389331809485,0.2563586909567781,A
-1.5409110837752449,-0.23463610227383858,1.5991842682037338,-0.8900107221955704,-2.0999267309221454,-0.8636806053358195,1.410141779598197,0.401512339753781,A
3.0393878852121863,0.10769562135254274,0.3324163274693262,-0.6001958200327608,3.1731248022410417,-2.375782634436389,1.4762246803443455,-2.1404836595458114,B
-1.091049111757528,0.6430472247553074,-0.32073251818752513,-2.5518243620163963,-3.3041051937406443,-0.879961151734403,0.7243681374689166,4.479758518902292,E
-1.960809032231635,4.1058756254050675,0.40242348408406625,-0.9955586485513837,-2.8572794647434154,1.2962769388214943,1.7216164846748339,0.13541168053688168,B
-0.23473351158878208,1.5867810344815048,0.6694491764139983,-0.6346587361107217,-1.8314793559092792,0.576288745034316,1.5278667720128638,-2.781775624885383,A
-1.191711180754733,-0.33697446856046387,-0.9815774642748283,0.5192187811875921,-2.5388881719168115,1.1587752939505966,0.41679127109347525,2.2535816653150724,A
-0.5225634729662728,2.6120884934629887,2.0928992143301297,-0.2464769064244814,0.7541595718511256,-0.4986697901282176,0.6431661470414656,-4.375849063076737,A
-1.1150158867589828,0.720756033425332,0.10236845229948746,-0.011725324305065454,-1.2628051731130072,1.558296833220987,0.8192052299829079,-0.40318800517881237,A
-0.3987401785816529,0.18853564523947552,2.0252966425751717,-0.7245508696122418,4.183139325990059,0.40268193222234355,0.23224972031581115,-0.6982878364734983,B
0.37705693299840237,1.4321961495358624,-1.3587338679984156,-1.7066192520137746,-1.2272709660003274,-0.556035730644555,-0.2419809341044301,-3.41781814771143,A
1.4266698445324955,0.9717749182595391,-0.43473621931637274,-0.31867992301099357,-2.0144247509901407,0.5622447490530208,0.31674307106652866,-1.4091156013872057,B
-1.9114498452711106,2.4519427088971417,-1.5149535262262994,-1.893170369703755,-0.4781299532318395,1.0842143528435464,-0.5661495524463713,-0.14242812280036943,B
